,scenario,forcing,base_period,year,p05,p16,p50,p84,p95
210,ssp119,o3,2020,2068,-0.23517210047169845,-0.19645914880293622,-0.13778782308827298,-0.09176256936749408,-0.0655149115008091
211,ssp119,o3,2020,2069,-0.23619932600208804,-0.19722561725807336,-0.13834853693588212,-0.09214369843042271,-0.06578514980466289
212,ssp119,o3,2020,2070,-0.23719040259805396,-0.1980550007681153,-0.13883251877928426,-0.09253095280022443,-0.0660519513236469
213,ssp119,o3,2020,2071,-0.23814290303877642,-0.1988561396373489,-0.13930761446746254,-0.09289507486684843,-0.06631459902502
214,ssp119,o3,2020,2072,-0.23905684266531035,-0.19958391451791851,-0.13978741043438903,-0.09324487794736958,-0.0665734306222854
215,ssp119,o3,2020,2073,-0.23994438967358342,-0.2002864726267543,-0.1403832480917775,-0.09358212660386253,-0.06682830543189983
216,ssp119,o3,2020,2074,-0.24081012758961143,-0.20097510985911615,-0.14088060532250402,-0.09390047792487985,-0.0670804177142798
217,ssp119,o3,2020,2075,-0.24165832106726035,-0.20165317650297931,-0.14136701800583462,-0.09421678185844336,-0.06733085961502944
218,ssp119,o3,2020,2076,-0.242493897063858,-0.20241007886304435,-0.1418534686329469,-0.09453314979806518,-0.06758105295554352
219,ssp119,o3,2020,2077,-0.24332314069171995,-0.2032370852109935,-0.14234448750870454,-0.09487110753789266,-0.06783304201885536
220,ssp119,o3,2020,2078,-0.24415499348715136,-0.2039563960165679,-0.14288634402261624,-0.0952209578083618,-0.06809001082031271
221,ssp119,o3,2020,2079,-0.24499960507209168,-0.20465147879007242,-0.14342127370676638,-0.0955816830349773,-0.06835550178102232
222,ssp119,o3,2020,2080,-0.2458640295563519,-0.2053670222129653,-0.14392559246334446,-0.09592985959235227,-0.06863144726517345
223,ssp119,o3,2020,2081,-0.24672061116193741,-0.20607585069890122,-0.14445044610953728,-0.0962676435200133,-0.0689037574559375
224,ssp119,o3,2020,2082,-0.24754258367023246,-0.2067527396182492,-0.14495075918214595,-0.09658743669979591,-0.06916107006788504
225,ssp119,o3,2020,2083,-0.2483296802066861,-0.20739772601708556,-0.14542019665821182,-0.09689034839367137,-0.06940481510660872
226,ssp119,o3,2020,2084,-0.24907973319779178,-0.20802177106317335,-0.14585981451204288,-0.09717610868946445,-0.06963514084880788
227,ssp119,o3,2020,2085,-0.2497909651078459,-0.20862195236097889,-0.1462703177999094,-0.09745379976889779,-0.06985214083897744
228,ssp119,o3,2020,2086,-0.2504622137942632,-0.20918561162439522,-0.14667931204445128,-0.09770446843643632,-0.07005600970107984
229,ssp119,o3,2020,2087,-0.25109649627764913,-0.20971673184074272,-0.14710561133405697,-0.0979355579048854,-0.07024871132371252
230,ssp119,o3,2020,2088,-0.2516953820626158,-0.2102240449851734,-0.14755141359930257,-0.09814955750648233,-0.07041977412173149
231,ssp119,o3,2020,2089,-0.2522742907466954,-0.21073524381730177,-0.14786914779487192,-0.09832600540688011,-0.07058246510875961
232,ssp119,o3,2020,2090,-0.25287394395677165,-0.2112297898660089,-0.14819552089638766,-0.09854695339819183,-0.07074940982236613
233,ssp119,o3,2020,2091,-0.25346001074520935,-0.21172051913077533,-0.14853781252247855,-0.0988153826167149,-0.07092409136561413
234,ssp119,o3,2020,2092,-0.2540407096269198,-0.2122372642870237,-0.14889835398901652,-0.099105009708341,-0.07110761877931013
235,ssp119,o3,2020,2093,-0.254639883806518,-0.21276372326118917,-0.14927232600660045,-0.09937681295612238,-0.07129767439828999
236,ssp119,o3,2020,2094,-0.2552348329667397,-0.21337114133547178,-0.1496261838552413,-0.0996612430518748,-0.0714862693094627
237,ssp119,o3,2020,2095,-0.255811032248852,-0.2139006206143369,-0.14999461871400932,-0.09993221181268791,-0.07166563493570169
238,ssp119,o3,2020,2096,-0.25635955434150076,-0.21439610065260808,-0.15034431952214633,-0.10015541593551401,-0.07183220492153025
239,ssp119,o3,2020,2097,-0.25687758627532553,-0.21490170065040448,-0.15075186283360864,-0.10036268824637584,-0.07198609081689858
240,ssp119,o3,2020,2098,-0.25738978444378807,-0.2153185497041852,-0.1510930477195338,-0.10055798685637246,-0.07212973516524326
241,ssp119,o3,2020,2099,-0.25789708864947547,-0.215717330050331,-0.15141785981318834,-0.10074392955314992,-0.07226671980266171
242,ssp119,o3,2020,2100,-0.2583912580679216,-0.2161180832388399,-0.1516791210909354,-0.10092479882486625,-0.07240205197326814
243,ssp119,aerosol,2020,2020,0.0,0.0,0.0,0.0,0.0
244,ssp119,aerosol,2020,2021,0.004579350898191681,0.0065972596919175825,0.010130463513485788,0.014142683241016689,0.016956705588965264
245,ssp119,aerosol,2020,2022,0.009313310868119862,0.013896492477758766,0.021641753487980475,0.03041550224809229,0.036479393297714546
246,ssp119,aerosol,2020,2023,0.01421398769846034,0.02160421171861847,0.034221534679791166,0.04871390628671017,0.058360832660830066
247,ssp119,aerosol,2020,2024,0.01908449783475259,0.029799457878364598,0.04754331380156662,0.06851092453053821,0.0826933951830024
248,ssp119,aerosol,2020,2025,0.024382284824567304,0.038505480501491024,0.06150767052137751,0.08951966993015245,0.10899657431181996
249,ssp119,aerosol,2020,2026,0.030254904271091343,0.04732172928991142,0.07650169587352385,0.11139726442443777,0.13597017924218815
250,ssp119,aerosol,2020,2027,0.03602291122083741,0.05663680886356603,0.09193653977359473,0.13427029915200875,0.1644823633066014
251,ssp119,aerosol,2020,2028,0.04170436226084902,0.06613639785543347,0.10774305794513506,0.1581879187576573,0.19415760381596656
252,ssp119,aerosol,2020,2029,0.047513512777809644,0.07567238246891367,0.12404787029502695,0.18325184023134408,0.22457516785785978
253,ssp119,aerosol,2020,2030,0.05357940472992082,0.08566080640851546,0.14076303901070109,0.2089976567661714,0.2551221720074185
254,ssp119,aerosol,2020,2031,0.05826393222142472,0.09429593806535908,0.1562624914152959,0.23292135711841777,0.28369670860979807
255,ssp119,aerosol,2020,2032,0.06194216621874036,0.10133386802390612,0.16832734798559912,0.25220685808164434,0.30977303408481033
256,ssp119,aerosol,2020,2033,0.0650040162986858,0.10693737296229157,0.17881527117221285,0.2683818133267152,0.3319606177508007
257,ssp119,aerosol,2020,2034,0.06730377963169101,0.11133095269301357,0.18783045158419642,0.2823239925304425,0.3513253199543931
258,ssp119,aerosol,2020,2035,0.06993839503163303,0.11524229245683128,0.1955860333836108,0.29412313443538135,0.36891240525037905
259,ssp119,aerosol,2020,2036,0.0715579200631282,0.11860678477641254,0.20147868115417533,0.3048003225739185,0.38348146911123643
260,ssp119,aerosol,2020,2037,0.07325570812758424,0.12114721169600931,0.2072362684299769,0.3141664639443067,0.3979564281529916
261,ssp119,aerosol,2020,2038,0.07512943070572833,0.12416185857978843,0.21275662898731906,0.3217450653292956,0.4111397049630527
262,ssp119,aerosol,2020,2039,0.07646240369996712,0.12663156716639362,0.2178335766257694,0.3298870585712123,0.42269468465114984
263,ssp119,aerosol,2020,2040,0.07795946496712416,0.12924573362038372,0.22246942858854868,0.3379966191918219,0.4333827380663725
264,ssp119,aerosol,2020,2041,0.07870196038634769,0.13181536247256442,0.2266838049046489,0.3449953807713984,0.4433293081538969
265,ssp119,aerosol,2020,2042,0.07965356226734563,0.1341948239173449,0.23082445107879557,0.35167130007556985,0.4525086819874499
266,ssp119,aerosol,2020,2043,0.08070669018418056,0.1357658383329699,0.2349919967244536,0.3578982747478697,0.46110726642817207
267,ssp119,aerosol,2020,2044,0.08170578566050146,0.13732045796288428,0.23905381229254696,0.3642016084204018,0.47004076964759006
268,ssp119,aerosol,2020,2045,0.0828047791890275,0.13951603373414972,0.24227489704409289,0.370433110405105,0.47829693366991605
269,ssp119,aerosol,2020,2046,0.08373453527057474,0.14124948408498675,0.24572515601499,0.37634713485915133,0.4865692566481545
270,ssp119,aerosol,2020,2047,0.0841695504060062,0.1431260639411731,0.24948114757513618,0.3822380364638662,0.4947348379031302
271,ssp119,aerosol,2020,2048,0.08446160020318252,0.14451112992684195,0.25298720931296326,0.38756800094404087,0.502817893979732
272,ssp119,aerosol,2020,2049,0.08455974386991097,0.14636768335473233,0.25649540210237065,0.3935612120922169,0.5107412434491897
273,ssp119,aerosol,2020,2050,0.08481687028330726,0.14860538134890947,0.2595932617511205,0.4005039888405892,0.5198861383805266
274,ssp119,aerosol,2020,2051,0.0849446764863171,0.14953124775315088,0.2630268126061064,0.4061153338870459,0.5282127589081597
275,ssp119,aerosol,2020,2052,0.08562099512661665,0.15134151422663739,0.265796273063424,0.41044842536389003,0.535189882667567
276,ssp119,aerosol,2020,2053,0.086353606930175,0.15229609460207402,0.26759966048614614,0.41554467310978493,0.5413751141119976
277,ssp119,aerosol,2020,2054,0.08676163225253669,0.15325621419436847,0.26939500539573236,0.41970097994668537,0.547230196642667
278,ssp119,aerosol,2020,2055,0.08713788983966034,0.15417715398272572,0.27153765520244444,0.423741129000322,0.5531119930433329
279,ssp119,aerosol,2020,2056,0.08749324823710998,0.15501023411002376,0.2730584615011118,0.426959144989637,0.5585283838050237
280,ssp119,aerosol,2020,2057,0.08784352705310808,0.1556180890592787,0.27448478590163017,0.43062940169379305,0.5642262833013403
281,ssp119,aerosol,2020,2058,0.08798512422937232,0.1565499020747029,0.27604244556380664,0.43405212964462503,0.5691315995977863
282,ssp119,aerosol,2020,2059,0.08841199241385751,0.1574941251614926,0.27761432332086167,0.437220812685494,0.5743531070105236
283,ssp119,aerosol,2020,2060,0.08863111744715697,0.15799736451995974,0.27916038049896574,0.4404697227193245,0.578219433571
284,ssp119,aerosol,2020,2061,0.0890213315151776,0.1587804489769327,0.28015788564288346,0.44336452960746786,0.5826390893243288
285,ssp119,aerosol,2020,2062,0.0894515444452388,0.15961859414050172,0.2812269651051802,0.4457309537755163,0.5868832841100259
286,ssp119,aerosol,2020,2063,0.08989391992705639,0.1605268348820825,0.2828445865710041,0.448178261964323,0.5909874249046806
287,ssp119,aerosol,2020,2064,0.0903881784447127,0.1613434280505533,0.28405211081220383,0.4507171892245496,0.595336662968772
288,ssp119,aerosol,2020,2065,0.09091724165723028,0.16230231492700448,0.28540085919609615,0.4533407249321075,0.5988652163689373
289,ssp119,aerosol,2020,2066,0.09139359443317017,0.16330135594911965,0.28652636474518833,0.4559362377598278,0.6020693021353699
290,ssp119,aerosol,2020,2067,0.09187604850300911,0.16432126269429362,0.2880088391835698,0.4579752503316298,0.6054761529765408
291,ssp119,aerosol,2020,2068,0.0923488669059771,0.1652687013520456,0.2896004188814796,0.4599061678040227,0.6094570918545208
292,ssp119,aerosol,2020,2069,0.09272305457574093,0.16605115270646167,0.29114623588512156,0.46213009606255634,0.6125506470879156
293,ssp119,aerosol,2020,2070,0.09310193272549801,0.16686964097695575,0.29247063546034213,0.4643458360124792,0.6154134510850139
294,ssp119,aerosol,2020,2071,0.0935202181974074,0.16811195046816824,0.29382649489594326,0.4665615705311865,0.6190156455164224
295,ssp119,aerosol,2020,2072,0.09399815612569817,0.16914790528951668,0.295735445388295,0.46930070701216053,0.6220032844851211
296,ssp119,aerosol,2020,2073,0.09454665478451582,0.1700027387429139,0.29755319603406694,0.47226644359743036,0.6253399006032666
297,ssp119,aerosol,2020,2074,0.09524216860007848,0.17090229145939104,0.299710078211584,0.4751676414069797,0.6288692066627208
298,ssp119,aerosol,2020,2075,0.09613037293848362,0.1718678408841575,0.30184700645683016,0.47812753531711666,0.6324997070536901
299,ssp119,aerosol,2020,2076,0.09729763698623636,0.17337274136974132,0.30439467023739475,0.4810582243502672,0.6362148720123624
300,ssp119,aerosol,2020,2077,0.09804342155724816,0.17523483043732568,0.30619715646103685,0.4841704851674807,0.640001338689306
301,ssp119,aerosol,2020,2078,0.09880047592146048,0.1763489296080464,0.3083695701884266,0.4873090667388517,0.6438482992947833
302,ssp119,aerosol,2020,2079,0.099579374369992,0.17749178362237078,0.3106276860797246,0.49063249766330325,0.6494891263308029
303,ssp119,aerosol,2020,2080,0.10040608174486564,0.1786356353899876,0.31272018152497716,0.49377224514546764,0.6542134388240058
304,ssp119,aerosol,2020,2081,0.10121696815157524,0.17983277709608317,0.3148895818245132,0.4968811496483966,0.658244193862375
305,ssp119,aerosol,2020,2082,0.10199684249358759,0.18139428131859298,0.3167914528291267,0.5002848857469443,0.6620454283033024
306,ssp119,aerosol,2020,2083,0.10275499103165414,0.18327205775214916,0.3187783856454036,0.5033553970737127,0.6657143711964986
307,ssp119,aerosol,2020,2084,0.10349808193607482,0.18452720901394556,0.32066270353894843,0.5063544792378997,0.6692701090917597
308,ssp119,aerosol,2020,2085,0.104230906195833,0.18570080220197036,0.32247713124825084,0.5091951514930436,0.6727623413884943
309,ssp119,aerosol,2020,2086,0.1049569079923149,0.1869655435460904,0.3244302934347889,0.5119191120261186,0.6763348219307054
310,ssp119,aerosol,2020,2087,0.10567856458627137,0.1879552012004054,0.3264669750475875,0.5143028579559455,0.6799499025733783
311,ssp119,aerosol,2020,2088,0.10639765858331796,0.18883160537982704,0.32822458999521786,0.5168380531882382,0.6833898372202927
312,ssp119,aerosol,2020,2089,0.10711547318939134,0.18987246180301087,0.330029802414904,0.5194657420527813,0.6867142485382628
313,ssp119,aerosol,2020,2090,0.1078329323283194,0.1912108509680057,0.3318951581861782,0.522183693190942,0.6898638318365835
314,ssp119,aerosol,2020,2091,0.10858544070142924,0.19257975970352945,0.334233515875459,0.5250290361139809,0.6938935764058015
315,ssp119,aerosol,2020,2092,0.1093971106901614,0.19415453995278692,0.3362137522006152,0.5276288702764476,0.6987618907325146
316,ssp119,aerosol,2020,2093,0.11031464940002675,0.1955170040321016,0.33829444241682216,0.5311053884264998,0.703885145448786
317,ssp119,aerosol,2020,2094,0.1120376680166917,0.19685969476858822,0.3404597711397812,0.5347549619786605,0.7090263747473866
318,ssp119,aerosol,2020,2095,0.11342717938851499,0.19837664804396216,0.34261343386591037,0.5383464842073206,0.7130105373960254
319,ssp119,aerosol,2020,2096,0.11445804885192754,0.1997933562131226,0.34520596910839885,0.5415869768242928,0.7173112549045451
320,ssp119,aerosol,2020,2097,0.1155497044424359,0.20136317048763813,0.3476339968228923,0.5446340286420724,0.7214729808555291
321,ssp119,aerosol,2020,2098,0.11665594955648383,0.20279355394368817,0.3500225802856103,0.5479305038397917,0.7256623102956804
322,ssp119,aerosol,2020,2099,0.11796284745506723,0.2042331365024335,0.35204574247816534,0.5513448699179161,0.7302151219936192
323,ssp119,aerosol,2020,2100,0.11935992938326652,0.20574721419132008,0.3544290377213315,0.5555653518039876,0.7351400483764958
324,ssp119,bc_on_snow,2020,2020,0.0,0.0,0.0,0.0,0.0
325,ssp119,bc_on_snow,2020,2021,-0.00146401907733118,-0.0011195537012823565,-0.0006345438637560541,-0.00023695387200919348,1.3575188661140793e-05
326,ssp119,bc_on_snow,2020,2022,-0.003713245689627076,-0.002864067813453284,-0.0016157198392592331,-0.0006069698110613597,3.6188133677849795e-05
327,ssp119,bc_on_snow,2020,2023,-0.006491695467033231,-0.005069984101287268,-0.0028852703660318113,-0.001066648367464289,6.516451106435253e-05
328,ssp119,bc_on_snow,2020,2024,-0.009755681260737514,-0.0076671548773435474,-0.004357817101928063,-0.0016063176247723997,9.642424311872941e-05
329,ssp119,bc_on_snow,2020,2025,-0.01343821140376753,-0.010518285189337622,-0.005971477763581312,-0.0022047405306949487,0.00013044625073778835
330,ssp119,bc_on_snow,2020,2026,-0.01725808990328339,-0.013599544814379331,-0.007738698803121613,-0.002845365534422748,0.00016655312405475104
331,ssp119,bc_on_snow,2020,2027,-0.021526068917724017,-0.016733463262232656,-0.009575497470087013,-0.0035328914635874664,0.00020426451781644438
332,ssp119,bc_on_snow,2020,2028,-0.025680128308250394,-0.02017684175352181,-0.011454846619151748,-0.004223266263213255,0.00024323486068105962
333,ssp119,bc_on_snow,2020,2029,-0.029991715418408615,-0.02367792129503412,-0.01347268198382423,-0.004927034512893468,0.0002832115973308711
334,ssp119,bc_on_snow,2020,2030,-0.034572045306117835,-0.02734362471478719,-0.015475216827600669,-0.005665367381008996,0.0003240070667239728
335,ssp119,bc_on_snow,2020,2031,-0.03896499024488622,-0.03059593287165801,-0.017343229787697423,-0.006329885625885945,0.00036549838444607726
336,ssp119,bc_on_snow,2020,2032,-0.04250580661856303,-0.033438691209347816,-0.01892608636650328,-0.0069213234763339316,0.0004045498913195402
337,ssp119,bc_on_snow,2020,2033,-0.04571531579521313,-0.035735905576909886,-0.020272212164097914,-0.007351224412387766,0.0004387269204222486
338,ssp119,bc_on_snow,2020,2034,-0.048503252566422496,-0.03782221881762744,-0.021437508380806047,-0.007771865063082393,0.00046880900983806395
339,ssp119,bc_on_snow,2020,2035,-0.05085202475346926,-0.039686059533108234,-0.022420485180943306,-0.008091173762984053,0.000495991678232117
340,ssp119,bc_on_snow,2020,2036,-0.052983716190999265,-0.041483903393710705,-0.023272372756582893,-0.008407215558240599,0.000520795877955665
341,ssp119,bc_on_snow,2020,2037,-0.05506945200550861,-0.043074160115529316,-0.024080409462750696,-0.008765591582775257,0.0005436490830958135
342,ssp119,bc_on_snow,2020,2038,-0.0568996353604585,-0.044466271010236494,-0.024849304689456897,-0.009055729993963313,0.0005649021407320404
343,ssp119,bc_on_snow,2020,2039,-0.05866229785457633,-0.04595676156365735,-0.025536412494946648,-0.009321487675471135,0.0005848430784624289
344,ssp119,bc_on_snow,2020,2040,-0.06049018606944605,-0.04730939503950075,-0.026235631132995874,-0.009586659410035977,0.0006030193824742029
345,ssp119,bc_on_snow,2020,2041,-0.062214887574286726,-0.048586295778823035,-0.02686142332260366,-0.00983098638422705,0.0006200002891576086
346,ssp119,bc_on_snow,2020,2042,-0.06379414564880817,-0.049706612640311655,-0.027447290397864865,-0.010085673637611734,0.0006359630392985161
347,ssp119,bc_on_snow,2020,2043,-0.06536900159681873,-0.05078905885583155,-0.02805105378282713,-0.01033328871489182,0.0006511055971273558
